SourcePort,TargetPort,Risk,SourcePortName,TargetPortName,SourceCountry,TargetCountry,SourceLat,SourceLon,TargetLat,TargetLon,Freq,SourceTemp,TargetTemp,SourceSal,TargetSal
1142,4602,0.00012900874753,Torshavn,Neskaupstadur,FRO,ISL,62,-6.75,65.15,-13.68333,2,8.39,4.59,35.17,34.3
3141,5241,0.126601551277,Barentsburg,Murmansk,SJM,RUS,78.08333,14.21667,68.96667,33.08333,8,1.7,3.37,33.98,6.55
4414,4364,0.0275229404653,Honningsvaag,Kirkenes,NOR,NOR,70.98333,25.98333,69.73333,30.05,48,6.02,5.23,34.34,16.25
2623,1907,9.27233458942e-05,Vestmannaeyjar,Bodo,ISL,NOR,63.43333,-20.26667,67.28333,14.38333,1,8.51,7.04,34.93,32.78
3218,1563,0.000807753362631,Reykjavik,Thorlakshofn,ISL,ISL,64.14972,-21.9475,63.85,-21.33333,11,6.52,5.96,34.7,34.84
1301,1659,0.000293251076096,Narsaq,Maniitsoq,GRL,GRL,60.9,-45.98333,65.41667,-52.9,1,2.83,1.42,14.58,32.9
4937,3183,0.000281752536933,Ammassalik,Nanortalik,GRL,GRL,65.58333,-37.5,60.13333,-45.25,1,1.99,1.62,33.13,33.18
3469,3900,0.000118566715025,Hammerfest,Barents Is.,NOR,SJM,70.66667,23.66667,78.58333,21.83333,1,6.16,1.57,34.44,33.88
2654,3507,0.000127042200229,Reydharfjordur,Seydhisfjordur,ISL,ISL,65.0333,-14.2167,65.25,-13.91667,4,6.015,4.1,34.471,23.89
5082,4414,0.0428054719825,Tromso,Honningsvaag,NOR,NOR,69.65,18.96667,70.98333,25.98333,118,4.14,6.02,12.35,34.34
4158,7900,0.000150743303136,Faskrudhsfjordur,Skali,ISL,FRO,64.9295,-14.0119,62.15,-6.76667,1,6.015,8.39,34.471,35.18
4414,5435,0.0057545177625,Honningsvaag,Vadso,NOR,NOR,70.98333,25.98333,70.06667,29.73333,5,6.02,3.33,34.34,33.81
1220,1235,3.66452960738e-05,Hafnarfjordur,Eskifjordur,ISL,ISL,64.06667,-21.91667,65.08333,-13.98333,1,6.52,4.24,34.7,34.53
173,1799,0.000168099019567,Glomfjord,Andenes,NOR,NOR,66.81667,13.61667,69.31667,16.13333,1,7.52,7.19,17.19,34.04
4364,1101,0.00545756506451,Kirkenes,Varandey,NOR,RUS,69.73333,30.05,68.81667,58,1,5.23,1.71,16.25,31.88
2343,8797,0.000345848779031,Gravdal,Longyearbyen,NOR,SJM,68.11667,13.55,78.25,15.58333,1,6.92,0.23,33.05,33.73
4414,2548,0.000304549492652,Honningsvaag,Akureyri,NOR,ISL,70.98333,25.98333,65.68333,-18.05,1,6.02,4.9,34.34,18.37
7820,3781,0.00050694268024,Tasiusaq,Kulusuk,GRL,GRL,73.36667,-56.06667,65.53333,-37.25,3,0.95,2.07,32.67,33.14
2186,3218,0.0005580713651,Nuuk,Reykjavik,GRL,ISL,64.16667,-51.73333,64.14972,-21.9475,2,1.37,6.52,32.31,34.7
1060,4317,0.000233830836486,Lodingen,Svolvaer,NOR,NOR,68.41667,16,68.23333,14.56667,1,7.02,6.05,33.47,32.82
5082,1128,0.0173408654545,Tromso,Sorreisa,NOR,NOR,69.65,18.96667,69.13333,18.13333,1,4.14,3.37,12.35,4.3
3218,1301,0.00121677054735,Reykjavik,Narsaq,ISL,GRL,64.14972,-21.9475,60.9,-45.98333,6,6.52,2.83,34.7,14.58
1220,173,0.0156132351394,Hafnarfjordur,Glomfjord,ISL,NOR,64.06667,-21.91667,66.81667,13.61667,3,6.52,7.52,34.7,17.19
3218,6188,0.00156963401711,Reykjavik,Helguvik,ISL,ISL,64.14972,-21.9475,64.38333,-21.46667,17,6.52,4.85,34.7,19.36
2186,4937,0.00022844235854,Nuuk,Ammassalik,GRL,GRL,64.16667,-51.73333,65.58333,-37.5,1,1.37,1.99,32.31,33.13
5241,53,0.22438352305,Murmansk,Grundartangi,RUS,ISL,68.96667,33.08333,64.35,-21.78333,27,3.37,5.13,6.55,24.33
3509,3469,0.0266838173308,North Cape,Hammerfest,NOR,NOR,71.16667,25.76667,70.66667,23.66667,16,6.01,6.16,34.42,34.44
2051,4706,0.000163417974775,Savissivik,Uummannaq,GRL,GRL,76.03333,-64.85,70.68333,-52.13333,1,-0.08,1.47,32.71,32.78
2548,1142,0.000835785110386,Akureyri,Torshavn,ISL,FRO,65.68333,-18.05,62,-6.75,6,4.9,8.39,18.37,35.17
2378,3160,8.87754939148e-05,Vopnafjordur,Breidhdalsvik,ISL,ISL,65.75,-14.81667,64.73333,-13.98333,1,4.04,4.18,34.5,34.73
5082,5066,0.253692233775,Tromso,Harstad,NOR,NOR,69.65,18.96667,68.8,16.55,1883,4.14,7,12.35,33.69
3183,1659,0.000237765268051,Nanortalik,Maniitsoq,GRL,GRL,60.13333,-45.25,65.41667,-52.9,1,1.62,1.42,33.18,32.9
1659,4310,0.00229179160872,Maniitsoq,Qasigiannguit,GRL,GRL,65.41667,-52.9,68.81667,-51.18333,8,1.42,1.06,32.9,33
4602,1563,0.0005296246056,Neskaupstadur,Thorlakshofn,ISL,ISL,65.15,-13.68333,63.85,-21.33333,2,4.59,5.96,34.3,34.84
1220,5082,0.000795948091687,Hafnarfjordur,Tromso,ISL,NOR,64.06667,-21.91667,69.65,18.96667,8,6.52,4.14,34.7,12.35
2395,2378,0.000317094490286,Grundarfjordur,Vopnafjordur,ISL,ISL,64.91667,-23.21667,65.75,-14.81667,2,5.29,4.04,33.95,34.5
4364,5435,0.117364640034,Kirkenes,Vadso,NOR,NOR,69.73333,30.05,70.06667,29.73333,124,5.23,3.33,16.25,33.81
1370,3218,0.000107601443578,Keflavik,Reykjavik,ISL,ISL,64,-22.55,64.14972,-21.9475,3,7.53,6.52,34.59,34.7
875,4602,0.000308482555604,Thorshofn,Neskaupstadur,ISL,ISL,66.2,-15.33333,65.15,-13.68333,3,4.79,4.59,34.34,34.3
5082,2548,0.00173086958315,Tromso,Akureyri,NOR,ISL,69.65,18.96667,65.68333,-18.05,11,4.14,4.9,12.35,18.37
4317,3218,3.25791997435e-06,Svolvaer,Reykjavik,NOR,ISL,68.23333,14.56667,64.14972,-21.9475,1,6.05,6.52,32.82,34.7
3218,1235,0.00125038670453,Reykjavik,Eskifjordur,ISL,ISL,64.14972,-21.9475,65.08333,-13.98333,142,6.52,4.24,34.7,34.53
4414,5066,0.00187408996387,Honningsvaag,Harstad,NOR,NOR,70.98333,25.98333,68.8,16.55,11,6.02,7,34.34,33.69
1220,217,0.000530120644601,Hafnarfjordur,Bildudalur,ISL,ISL,64.06667,-21.91667,65.68333,-23.6,6,6.52,4.55,34.7,34.41
1671,3218,0.00729396978254,Akranes,Reykjavik,ISL,ISL,64.31667,-22.08333,64.14972,-21.9475,30,7.29,6.52,34.65,34.7
5835,4364,0.000145128553251,Advent Bay,Kirkenes,SJM,NOR,78.25,15.58333,69.73333,30.05,1,0.23,5.23,33.73,16.25
3048,5082,0.0001066185643,Husavik,Tromso,ISL,NOR,66.05,-17.36667,69.65,18.96667,1,4.9,4.14,34.36,12.35
1220,1370,9.42627887289e-05,Hafnarfjordur,Keflavik,ISL,ISL,64.06667,-21.91667,64,-22.55,3,6.52,7.53,34.7,34.59
3760,3612,0.000195217882897,Goose Bay,Cartwright,CAN,CAN,53.35,-60.41667,53.7,-57.01667,2,2.9,3.15,0,30.66
53,4602,0.000196301987052,Grundartangi,Neskaupstadur,ISL,ISL,64.35,-21.78333,65.15,-13.68333,4,5.13,4.59,24.33,34.3
2395,4602,0.000146691753989,Grundarfjordur,Neskaupstadur,ISL,ISL,64.91667,-23.21667,65.15,-13.68333,2,5.29,4.59,33.95,34.3
5082,6188,0.000703038611351,Tromso,Helguvik,NOR,ISL,69.65,18.96667,64.38333,-21.46667,1,4.14,4.85,12.35,19.36
3135,1659,0.000233057200302,Paamiut,Maniitsoq,GRL,GRL,62,-49.66667,65.41667,-52.9,1,0.06,1.42,32.69,32.9
2041,1563,0.0175582227897,Leirpollen,Thorlakshofn,NOR,ISL,70.38333,25.51667,63.85,-21.33333,3,3.45,5.96,34.23,34.84
1060,5066,0.000166833481093,Lodingen,Harstad,NOR,NOR,68.41667,16,68.8,16.55,1,7.02,7,33.47,33.69
8553,3218,0.000170008794378,Kopavogur,Reykjavik,ISL,ISL,64.1,-21.88333,64.14972,-21.9475,1,6.52,6.52,34.7,34.7
9416,5494,0.00207527055728,Sand Point,Dutch Hbr.,USA,USA,55.31667,-160.48333,53.9,-166.53333,10,6.53,5.94,31.61,32.51
53,4729,0.0160338041254,Grundartangi,Narvik,ISL,NOR,64.35,-21.78333,68.43333,17.43333,3,5.13,3.55,24.33,4.16
1235,4602,0.00356651419166,Eskifjordur,Neskaupstadur,ISL,ISL,65.08333,-13.98333,65.15,-13.68333,19,4.24,4.59,34.53,34.3
5439,5610,0.000394170782491,Finnsnes,Straumsvik,NOR,ISL,69.23333,17.96667,64.05,-22.05,1,5.19,7.39,10.3,34.7
1907,5066,0.260407506942,Bodo,Harstad,NOR,NOR,67.28333,14.38333,68.8,16.55,487,7.04,7,32.78,33.69
5494,1205,0.00290779328826,Dutch Hbr.,King Cove,USA,USA,53.9,-166.53333,55.03333,-162.31667,10,5.94,5.42,32.51,31.57
113,464,0.000293251076096,Qaqortoq,Sisimiut,GRL,GRL,60.71667,-46.03333,66.95,-53.68333,1,1.29,1.69,32.22,33.1
2812,173,0.000169208286521,Kandalaksha,Glomfjord,RUS,NOR,67.13333,32.43333,66.81667,13.61667,2,3.09,7.52,21.66,17.19
4488,2943,0.00011523320998,Kodiak,Chignik,USA,USA,57.78333,-152.4,56.3,-158.4,1,6.33,4.64,32.43,31.38
2548,5082,5.4252186682e-05,Akureyri,Tromso,ISL,NOR,65.68333,-18.05,69.65,18.96667,1,4.9,4.14,18.37,12.35
2623,1711,4.81173731048e-05,Vestmannaeyjar,Bolungavik,ISL,ISL,63.43333,-20.26667,66.16667,-23.23333,2,8.51,5.31,34.93,34.49
5082,4236,0.000561948460413,Tromso,Melbu,NOR,NOR,69.65,18.96667,68.5,14.8,3,4.14,5.48,12.35,32.78
3218,53,0.0649557447937,Reykjavik,Grundartangi,ISL,ISL,64.14972,-21.9475,64.35,-21.78333,215,6.52,5.13,34.7,24.33
4602,6188,0.000800237788384,Neskaupstadur,Helguvik,ISL,ISL,65.15,-13.68333,64.38333,-21.46667,8,4.59,4.85,34.3,19.36
1301,225,0.00124369420789,Narsaq,Narsarsuaq,GRL,GRL,60.9,-45.98333,61.15,-45.43333,5,2.83,3.15,14.58,15.34
4602,93,0.000480950002563,Neskaupstadur,Kollafjordur,ISL,FRO,65.15,-13.68333,62.11667,-6.9,2,4.59,7.71,34.3,35.18
6188,2378,0.000126081227247,Helguvik,Vopnafjordur,ISL,ISL,64.38333,-21.46667,65.75,-14.81667,1,4.85,4.04,19.36,34.5
2812,5241,0.562676367808,Kandalaksha,Murmansk,RUS,RUS,67.13333,32.43333,68.96667,33.08333,57,3.09,3.37,21.66,6.55
5066,5439,0.0151169060429,Harstad,Finnsnes,NOR,NOR,68.8,16.55,69.23333,17.96667,84,7,5.19,33.69,10.3
3621,1235,4.53030619891e-05,Grindavik,Eskifjordur,ISL,ISL,63.83333,-22.43333,65.08333,-13.98333,4,7.22,4.24,34.68,34.53
1142,8583,0.00115294441232,Torshavn,Toftir,FRO,FRO,62,-6.75,62.08333,-6.71667,16,8.39,8.39,35.17,35.18
2257,173,0.000155174952774,Olafsvik,Glomfjord,ISL,NOR,64.9,-23.71667,66.81667,13.61667,1,5.09,7.52,34.07,17.19
1301,113,0.00553140735258,Narsaq,Qaqortoq,GRL,GRL,60.9,-45.98333,60.71667,-46.03333,25,2.83,1.29,14.58,32.22
93,1235,0.000303565457621,Kollafjordur,Eskifjordur,FRO,ISL,62.11667,-6.9,65.08333,-13.98333,1,7.71,4.24,35.18,34.53
1220,3218,0.00697425794836,Hafnarfjordur,Reykjavik,ISL,ISL,64.06667,-21.91667,64.14972,-21.9475,51,6.52,6.52,34.7,34.7
4602,1220,0.000359644626938,Neskaupstadur,Hafnarfjordur,ISL,ISL,65.15,-13.68333,64.06667,-21.91667,4,4.59,6.52,34.3,34.7
2395,1370,0.000244623002053,Grundarfjordur,Keflavik,ISL,ISL,64.91667,-23.21667,64,-22.55,2,5.29,7.53,33.95,34.59
3218,5610,0.0011632964703,Reykjavik,Straumsvik,ISL,ISL,64.14972,-21.9475,64.05,-22.05,9,6.52,7.39,34.7,34.7
3218,464,0.00261808454862,Reykjavik,Sisimiut,ISL,GRL,64.14972,-21.9475,66.95,-53.68333,1,6.52,1.69,34.7,33.1
5082,5241,0.0284076529037,Tromso,Murmansk,NOR,RUS,69.65,18.96667,68.96667,33.08333,67,4.14,3.37,12.35,6.55
53,2654,0.000174953950925,Grundartangi,Reydharfjordur,ISL,ISL,64.35,-21.78333,65.0333,-14.2167,4,5.13,6.015,24.33,34.471
5066,10166,0.000115974996886,Harstad,Skjervoy,NOR,NOR,68.8,16.55,70.0333,20.9833,1,7,7.195,33.69,34.214
3218,3034,0.000186496271357,Reykjavik,Siglufjordur,ISL,ISL,64.14972,-21.9475,66.2,-18.86667,6,6.52,4.06,34.7,34.47
5241,3141,0.0780655304976,Murmansk,Barentsburg,RUS,SJM,68.96667,33.08333,78.08333,14.21667,5,3.37,1.7,6.55,33.98
6188,2395,0.000976776764984,Helguvik,Grundarfjordur,ISL,ISL,64.38333,-21.46667,64.91667,-23.21667,6,4.85,5.29,19.36,33.95
5066,4364,0.00826401165646,Harstad,Kirkenes,NOR,NOR,68.8,16.55,69.73333,30.05,49,7,5.23,33.69,16.25
5082,1384,0.000219730082176,Tromso,Holmavik,NOR,ISL,69.65,18.96667,65.7,-21.68333,2,4.14,4.48,12.35,34.27
1060,3469,8.1752498429e-05,Lodingen,Hammerfest,NOR,NOR,68.41667,16,70.66667,23.66667,1,7.02,6.16,33.47,34.44
4602,5082,0.000198067023484,Neskaupstadur,Tromso,ISL,NOR,65.15,-13.68333,69.65,18.96667,2,4.59,4.14,34.3,12.35
5082,1370,2.14479478624e-05,Tromso,Keflavik,NOR,ISL,69.65,18.96667,64,-22.55,1,4.14,7.53,12.35,34.59
1235,9243,0.000177661263295,Eskifjordur,Bergneset,ISL,NOR,65.08333,-13.98333,68.8,16,2,4.24,7.13,34.53,33.78
1220,2019,0.00276309429192,Hafnarfjordur,Sandgerdhi,ISL,ISL,64.06667,-21.91667,64.05,-22.71667,4,6.52,7.53,34.7,34.71
5439,5241,0.0854829189963,Finnsnes,Murmansk,NOR,RUS,69.23333,17.96667,68.96667,33.08333,19,5.19,3.37,10.3,6.55
4158,93,0.000141964696569,Faskrudhsfjordur,Kollafjordur,ISL,FRO,64.9295,-14.0119,62.11667,-6.9,1,6.015,7.71,34.471,35.18
53,2623,0.00282888598848,Grundartangi,Vestmannaeyjar,ISL,ISL,64.35,-21.78333,63.43333,-20.26667,9,5.13,8.51,24.33,34.93
2186,7820,0.000223918896768,Nuuk,Tasiusaq,GRL,GRL,64.16667,-51.73333,73.36667,-56.06667,1,1.37,0.95,32.31,32.67
5439,374,8.88345774385e-05,Finnsnes,Hammerfall,NOR,NOR,69.23333,17.96667,67.41667,15.53333,2,5.19,4.7,10.3,10.27
53,5610,0.0173522841574,Grundartangi,Straumsvik,ISL,ISL,64.35,-21.78333,64.05,-22.05,5,5.13,7.39,24.33,34.7
6188,5082,0.000758272084298,Helguvik,Tromso,ISL,NOR,64.38333,-21.46667,69.65,18.96667,2,4.85,4.14,19.36,12.35
1659,3183,0.000223918896768,Maniitsoq,Nanortalik,GRL,GRL,65.41667,-52.9,60.13333,-45.25,1,1.42,1.62,32.9,33.18
3218,3509,0.00462152669546,Reykjavik,North Cape,ISL,NOR,64.14972,-21.9475,71.16667,25.76667,3,6.52,6.01,34.7,34.42
4810,1235,8.88345774385e-05,Saudarkrokur,Eskifjordur,ISL,ISL,65.75,-19.6,65.08333,-13.98333,1,4.9,4.24,34.38,34.53
4364,3900,0.000120903891109,Kirkenes,Barents Is.,NOR,SJM,69.73333,30.05,78.58333,21.83333,2,5.23,1.57,16.25,33.88
945,3218,8.88345774385e-05,Mesters Vig,Reykjavik,GRL,ISL,72.15,-23.75,64.14972,-21.9475,1,0,6.52,30.91,34.7
2548,2395,0.00331672376959,Akureyri,Grundarfjordur,ISL,ISL,65.68333,-18.05,64.91667,-23.21667,1,4.9,5.29,18.37,33.95
9842,3469,0.00508156014962,Snohvit Field,Hammerfest,NOR,NOR,71.6,21,70.66667,23.66667,29,8.39,6.16,35.071,34.44
9404,1205,0.000352641765518,Cold Bay,King Cove,USA,USA,55.18333,-162.7,55.03333,-162.31667,3,5.91,5.42,31.57,31.57
93,875,0.000308324977621,Kollafjordur,Thorshofn,FRO,ISL,62.11667,-6.9,66.2,-15.33333,1,7.71,4.79,35.18,34.34
3469,5435,0.0401002733332,Hammerfest,Vadso,NOR,NOR,70.66667,23.66667,70.06667,29.73333,37,6.16,3.33,34.44,33.81
3621,6190,0.00195096806376,Grindavik,Hofn,ISL,ISL,63.83333,-22.43333,64.26667,-15.21667,2,7.22,6.51,34.68,34.84
4310,3183,0.000293251076096,Qasigiannguit,Nanortalik,GRL,GRL,68.81667,-51.18333,60.13333,-45.25,1,1.06,1.62,33,33.18
5066,9930,0.000233339953179,Harstad,Ibestad,NOR,NOR,68.8,16.55,68.8,17.1333,2,7,7,33.69,33.69
7714,612,0.000333477368314,Nerlerit Innat,Daneborg,GRL,GRL,70.73333,-22.63333,74.3,-20.25,2,0.05,0,33.17,31.67
113,7873,8.23446080365e-05,Qaqortoq,Aappilattoq,GRL,GRL,60.71667,-46.03333,60.16667,-44.28333,2,1.29,3.99,32.22,33.58
113,3235,0.000270704861939,Qaqortoq,Ilulissat,GRL,GRL,60.71667,-46.03333,69.21667,-51.1,1,1.29,1.44,32.22,32.98
4317,5241,0.000161254469774,Svolvaer,Murmansk,NOR,RUS,68.23333,14.56667,68.96667,33.08333,1,6.05,3.37,32.82,6.55
173,5241,0.302441032867,Glomfjord,Murmansk,NOR,RUS,66.81667,13.61667,68.96667,33.08333,32,7.52,3.37,17.19,6.55
2623,93,0.000287444315735,Vestmannaeyjar,Kollafjordur,ISL,FRO,63.43333,-20.26667,62.11667,-6.9,1,8.51,7.71,34.93,35.18
5241,1142,0.0273046620382,Murmansk,Torshavn,RUS,FRO,68.96667,33.08333,62,-6.75,3,3.37,8.39,6.55,35.17
3218,945,8.88345774385e-05,Reykjavik,Mesters Vig,ISL,GRL,64.14972,-21.9475,72.15,-23.75,1,6.52,0,34.7,30.91
875,8652,0.000455422716814,Thorshofn,Myre,ISL,NOR,66.2,-15.33333,69.08333,15.95,2,4.79,7.22,34.34,33.99
4602,1671,0.00182407255274,Neskaupstadur,Akranes,ISL,ISL,65.15,-13.68333,64.31667,-22.08333,5,4.59,7.29,34.3,34.65
5082,1711,0.000321058765275,Tromso,Bolungavik,NOR,ISL,69.65,18.96667,66.16667,-23.23333,1,4.14,5.31,12.35,34.49
2186,3135,0.00386197605921,Nuuk,Paamiut,GRL,GRL,64.16667,-51.73333,62,-49.66667,15,1.37,0.06,32.31,32.69
3183,1343,0.000237765268051,Nanortalik,Kangaamiut,GRL,GRL,60.13333,-45.25,65.81667,-53.3,1,1.62,0.77,33.18,32.74
9243,5066,0.000179637134432,Bergneset,Harstad,NOR,NOR,68.8,16,68.8,16.55,2,7.13,7,33.78,33.69
53,217,0.000597713105009,Grundartangi,Bildudalur,ISL,ISL,64.35,-21.78333,65.68333,-23.6,7,5.13,4.55,24.33,34.41
5494,9515,0.00011523320998,Dutch Hbr.,False Pass,USA,USA,53.9,-166.53333,54.83333,-163.4,1,5.94,6.36,32.51,31.74
3469,217,0.000186649951995,Hammerfest,Bildudalur,NOR,ISL,70.66667,23.66667,65.68333,-23.6,1,6.16,4.55,34.44,34.41
5082,3509,0.00345789093349,Tromso,North Cape,NOR,NOR,69.65,18.96667,71.16667,25.76667,7,4.14,6.01,12.35,34.42
4729,3218,0.0933900141125,Narvik,Reykjavik,NOR,ISL,68.43333,17.43333,64.14972,-21.9475,2,3.55,6.52,4.16,34.7
1235,2395,7.48569089821e-05,Eskifjordur,Grundarfjordur,ISL,ISL,65.08333,-13.98333,64.91667,-23.21667,1,4.24,5.29,34.53,33.95
113,1222,0.000233057200302,Qaqortoq,Kangilinnguit,GRL,GRL,60.71667,-46.03333,61.2,-48.1,1,1.29,4.12,32.22,32.39
102,2684,0.00237110111727,Aasiaat,Upernavik,GRL,GRL,68.71667,-52.88333,72.78333,-56.15,10,1.55,1.12,33.33,32.87
4937,113,0.00196709418707,Ammassalik,Qaqortoq,GRL,GRL,65.58333,-37.5,60.71667,-46.03333,3,1.99,1.29,33.13,32.22
4317,3469,0.00232525973793,Svolvaer,Hammerfest,NOR,NOR,68.23333,14.56667,70.66667,23.66667,19,6.05,6.16,32.82,34.44
1220,93,2.89513601807e-05,Hafnarfjordur,Kollafjordur,ISL,FRO,64.06667,-21.91667,62.11667,-6.9,1,6.52,7.71,34.7,35.18
4602,6190,0.000207291854006,Neskaupstadur,Hofn,ISL,ISL,65.15,-13.68333,64.26667,-15.21667,2,4.59,6.51,34.3,34.84
464,4310,0.000293251076096,Sisimiut,Qasigiannguit,GRL,GRL,66.95,-53.68333,68.81667,-51.18333,1,1.69,1.06,33.1,33
5494,9420,1.83880653908e-05,Dutch Hbr.,St. Paul(AK USA),USA,USA,53.9,-166.53333,57.11667,-170.26667,1,5.94,4.49,32.51,32.19
8652,374,8.88345774385e-05,Myre,Hammerfall,NOR,NOR,69.08333,15.95,67.41667,15.53333,1,7.22,4.7,33.99,10.27
374,4602,9.27233458942e-05,Hammerfall,Neskaupstadur,NOR,ISL,67.41667,15.53333,65.15,-13.68333,1,4.7,4.59,10.27,34.3
2654,1884,0.00155253068188,Reydharfjordur,Klaksvik,ISL,FRO,65.0333,-14.2167,62.23333,-6.58333,1,6.015,8.31,34.471,35.18
1370,1235,0.000110609871113,Keflavik,Eskifjordur,ISL,ISL,64,-22.55,65.08333,-13.98333,1,7.53,4.24,34.59,34.53
713,2186,0.00105580903677,Kangerlussuaq,Nuuk,GRL,GRL,66.96667,-50.95,64.16667,-51.73333,4,0.58,1.37,0,32.31
1128,3469,0.00210839879763,Sorreisa,Hammerfest,NOR,NOR,69.13333,18.13333,70.66667,23.66667,2,3.37,6.16,4.3,34.44
102,2051,0.00016671923685,Aasiaat,Savissivik,GRL,GRL,68.71667,-52.88333,76.03333,-64.85,1,1.55,-0.08,33.33,32.71
1142,2623,0.00259236850417,Torshavn,Vestmannaeyjar,FRO,ISL,62,-6.75,63.43333,-20.26667,11,8.39,8.51,35.17,34.93
53,2438,0.000168099019567,Grundartangi,Njardhvik,ISL,ISL,64.35,-21.78333,65.58333,-13.85,1,5.13,4.95,24.33,34.2
9416,2943,0.000347987124186,Sand Point,Chignik,USA,USA,55.31667,-160.48333,56.3,-158.4,3,6.53,4.64,31.61,31.38
5835,5082,0.00364141235058,Advent Bay,Tromso,SJM,NOR,78.25,15.58333,69.65,18.96667,42,0.23,4.14,33.73,12.35
2812,3469,8.88345774385e-05,Kandalaksha,Hammerfest,RUS,NOR,67.13333,32.43333,70.66667,23.66667,1,3.09,6.16,21.66,34.44
5082,3960,0.012380507046,Tromso,Dudinka,NOR,RUS,69.65,18.96667,69.4,86.16667,2,4.14,0,12.35,0
1301,3135,0.00263145223677,Narsaq,Paamiut,GRL,GRL,60.9,-45.98333,62,-49.66667,10,2.83,0.06,14.58,32.69
3507,6188,0.00013073524266,Seydhisfjordur,Helguvik,ISL,ISL,65.25,-13.91667,64.38333,-21.46667,1,4.1,4.85,23.89,19.36
1220,1671,0.00190178485355,Hafnarfjordur,Akranes,ISL,ISL,64.06667,-21.91667,64.31667,-22.08333,2,6.52,7.29,34.7,34.65
10166,3469,0.000972970852577,Skjervoy,Hammerfest,NOR,NOR,70.0333,20.9833,70.66667,23.66667,7,7.195,6.16,34.214,34.44
1235,3218,0.000605860964258,Eskifjordur,Reykjavik,ISL,ISL,65.08333,-13.98333,64.14972,-21.9475,9,4.24,6.52,34.53,34.7
3509,5082,0.000663784814352,North Cape,Tromso,NOR,NOR,71.16667,25.76667,69.65,18.96667,2,6.01,4.14,34.42,12.35
2548,2654,0.000372830601381,Akureyri,Reydharfjordur,ISL,ISL,65.68333,-18.05,65.0333,-14.2167,3,4.9,6.015,18.37,34.471
3183,2186,0.00256635631448,Nanortalik,Nuuk,GRL,GRL,60.13333,-45.25,64.16667,-51.73333,10,1.62,1.37,33.18,32.31
3034,604,2.8462211689e-05,Siglufjordur,Isafjordur,ISL,ISL,66.2,-18.86667,66.08333,-23.1,1,4.06,5.31,34.47,34.49
5439,5066,0.000740257616383,Finnsnes,Harstad,NOR,NOR,69.23333,17.96667,68.8,16.55,7,5.19,7,10.3,33.69
1671,2548,0.0176387753779,Akranes,Akureyri,ISL,ISL,64.31667,-22.08333,65.68333,-18.05,1,7.29,4.9,34.65,18.37
1563,4233,0.000260862623966,Thorlakshofn,Dalvik,ISL,ISL,63.85,-21.33333,65.96667,-18.51667,2,5.96,4.04,34.84,34.41
2378,875,8.88345774385e-05,Vopnafjordur,Thorshofn,ISL,ISL,65.75,-14.81667,66.2,-15.33333,1,4.04,4.79,34.5,34.34
7820,1840,0.000160182082069,Tasiusaq,Ittoqqortoormiit,GRL,GRL,73.36667,-56.06667,70.4852,-21.9667,1,0.95,-1.206,32.67,30.322
5082,4175,0.00108320049507,Tromso,Sortland,NOR,NOR,69.65,18.96667,68.7,15.43333,7,4.14,7.24,12.35,33.92
4364,5082,0.152026963595,Kirkenes,Tromso,NOR,NOR,69.73333,30.05,69.65,18.96667,509,5.23,4.14,16.25,12.35
5066,374,0.000176117380844,Harstad,Hammerfall,NOR,NOR,68.8,16.55,67.41667,15.53333,2,7,4.7,33.69,10.27
1142,2654,0.00342791288287,Torshavn,Reydharfjordur,FRO,ISL,62,-6.75,65.0333,-14.2167,11,8.39,6.015,35.17,34.471
9404,9515,0.000460542825458,Cold Bay,False Pass,USA,USA,55.18333,-162.7,54.83333,-163.4,2,5.91,6.36,31.57,31.74
1220,2654,0.0175204105933,Hafnarfjordur,Reydharfjordur,ISL,ISL,64.06667,-21.91667,65.0333,-14.2167,8,6.52,6.015,34.7,34.471
1563,3034,1.07243738867e-06,Thorlakshofn,Siglufjordur,ISL,ISL,63.85,-21.33333,66.2,-18.86667,1,5.96,4.06,34.84,34.47
53,4810,7.72290714843e-05,Grundartangi,Saudarkrokur,ISL,ISL,64.35,-21.78333,65.75,-19.6,1,5.13,4.9,24.33,34.38
6188,1370,0.000123542130286,Helguvik,Keflavik,ISL,ISL,64.38333,-21.46667,64,-22.55,1,4.85,7.53,19.36,34.59
2395,1671,0.000301787008418,Grundarfjordur,Akranes,ISL,ISL,64.91667,-23.21667,64.31667,-22.08333,2,5.29,7.29,33.95,34.65
9420,8803,1.73172278263e-05,St. Paul(AK USA),Attu Is.,USA,USA,57.11667,-170.26667,52.9025,172.9094,1,4.49,7.858,32.19,32.791
5494,9416,0.00502026840479,Dutch Hbr.,Sand Point,USA,USA,53.9,-166.53333,55.31667,-160.48333,21,5.94,6.53,32.51,31.61
4414,4317,0.000331938197511,Honningsvaag,Svolvaer,NOR,NOR,70.98333,25.98333,68.23333,14.56667,1,6.02,6.05,34.34,32.82
5082,5494,2.65731183482e-05,Tromso,Dutch Hbr.,NOR,USA,69.65,18.96667,53.9,-166.53333,1,4.14,5.94,12.35,32.51
1370,2019,0.0031151233921,Keflavik,Sandgerdhi,ISL,ISL,64,-22.55,64.05,-22.71667,13,7.53,7.53,34.59,34.71
