SourcePort,TargetPort,Risk,SourcePortName,TargetPortName,SourceCountry,TargetCountry,SourceLat,SourceLon,TargetLat,TargetLon,Freq,SourceTemp,TargetTemp,SourceSal,TargetSal
4247,4729,0.083853481,Lisbon,Narvik,PRT,NOR,38.73333,-9.11667,68.43333,17.43333,2,18.95,3.55,15.35,4.16
6071,6311,0.08348978,Onsan,Red Dog,KOR,USA,35.45,129.36667,67.58333,-164.05,2,18.03,0.36,33.67,30.12
889,4729,0.082415852,Fos,Narvik,FRA,NOR,43.38333,4.85,68.43333,17.43333,1,16.3,3.55,37.47,4.16
6053,6311,0.081896004,Zhoushan,Red Dog,CHN,USA,30,122.1,67.58333,-164.05,2,18.68,0.36,30.53,30.12
4893,4729,0.081888609,Tofte,Narvik,NOR,NOR,59.55,10.58333,68.43333,17.43333,2,7.41,3.55,27.23,4.16
5295,5494,0.081877625,Busan,Dutch Hbr.,KOR,USA,35.1,129.06667,53.9,-166.53333,189,16.45,5.94,33.56,32.51
3880,1835,0.081012489,Bremen,Kjopsvik,DEU,NOR,53.08333,8.78333,68.08333,16.38333,2,10.94,6.91,27.33,14.7
3052,5066,0.080001306,Aughinish Is.,Harstad,IRL,NOR,52.63333,-9.05,68.8,16.55,1,11.76,7,7.64,33.69
1831,4364,0.079760654,Tees,Kirkenes,GBR,NOR,54.58333,-1.16667,69.73333,30.05,3,9.6,5.23,13.5,16.25
289,4364,0.079595691,Hunterston,Kirkenes,GBR,NOR,55.75,-4.88333,69.73333,30.05,1,10.82,5.23,17.52,16.25
2993,5835,0.079367461,Hamburg,Advent Bay,DEU,SJM,53.55,9.96667,78.25,15.58333,4,10.61,0.23,25.09,33.73
3125,4729,0.079158045,Fredericia,Narvik,DNK,NOR,55.56667,9.75,68.43333,17.43333,2,9.27,3.55,19.72,4.16
4851,5241,0.077649012,Ceuta,Murmansk,ESP,RUS,35.88333,-5.31667,68.96667,33.08333,7,17.89,3.37,36.42,6.55
2159,6311,0.077596012,Newcastle(AUS),Red Dog,AUS,USA,-32.90528,151.76361,67.58333,-164.05,1,20.27,0.36,16.85,30.12
311,6311,0.077514011,Vancouver(CAN),Red Dog,CAN,USA,49.28333,-123.11667,67.58333,-164.05,1,12.05,0.36,25.3,30.12
4851,4729,0.077175036,Ceuta,Narvik,ESP,NOR,35.88333,-5.31667,68.43333,17.43333,1,17.89,3.55,36.42,4.16
943,5241,0.076840462,Helsingborg,Murmansk,SWE,RUS,56.05,12.68333,68.96667,33.08333,4,9.97,3.37,15.22,6.55
3974,6311,0.076364675,Yantai,Red Dog,CHN,USA,37.56667,121.43333,67.58333,-164.05,1,13,0.36,31.31,30.12
576,3371,0.076096023,Antwerp,Nanisivik,BEL,CAN,51.24472,4.41139,73.06667,-84.55,2,11.97,0,0.31,7.54
4572,4021,0.074510655,New York,Churchill,USA,CAN,40.7,-74.01667,58.78333,-94.21667,2,14.04,4.32,12.04,26.33
2394,5241,0.074462885,Setubal,Murmansk,PRT,RUS,38.5,-8.91667,68.96667,33.08333,4,18.93,3.37,35.85,6.55
3594,5241,0.074287849,Hook of Holland,Murmansk,NLD,RUS,51.98333,4.11667,68.96667,33.08333,1,11.33,3.37,31.75,6.55
1411,2654,0.074286573,Bunbury,Reydharfjordur,AUS,ISL,-33.33583,115.65028,65.0333,-14.2167,3,20.18,6.015,35.76,34.471
4504,1835,0.074263551,Boulogne,Kjopsvik,FRA,NOR,50.73333,1.61667,68.08333,16.38333,2,11.83,6.91,34.72,14.7
2567,5241,0.074141853,Point Lisas,Murmansk,TTO,RUS,10.4,-61.5,68.96667,33.08333,1,26.85,3.37,29.4,6.55
3326,5241,0.074000135,Vila do Conde,Murmansk,BRA,RUS,-1.55,-48.75,68.96667,33.08333,3,27.54,3.37,11.21,6.55
5371,5241,0.073826895,Irvine,Murmansk,GBR,RUS,55.6,-4.68333,68.96667,33.08333,1,10.95,3.37,33.39,6.55
3880,4364,0.073521118,Bremen,Kirkenes,DEU,NOR,53.08333,8.78333,69.73333,30.05,1,10.94,5.23,27.33,16.25
2415,6311,0.073513961,Kinuura,Red Dog,JPN,USA,34.86667,136.95,67.58333,-164.05,1,17.68,0.36,33.05,30.12
4074,5241,0.073370373,Batangas,Murmansk,PHL,RUS,13.75,121.05,68.96667,33.08333,1,27.44,3.37,33.49,6.55
373,53,0.072305111,Rocky Point,Grundartangi,JAM,ISL,17.81667,-77.15,64.35,-21.78333,3,27.59,5.13,35.75,24.33
872,53,0.072164969,Tembladora,Grundartangi,TTO,ISL,10.68333,-61.6,64.35,-21.78333,2,27.51,5.13,30.01,24.33
830,3218,0.07203975,Rotterdam,Reykjavik,NLD,ISL,51.9,4.48333,64.14972,-21.9475,94,11.4,6.52,1.78,34.7
4489,5494,0.071636027,Seattle,Dutch Hbr.,USA,USA,47.63333,-122.33333,53.9,-166.53333,150,13.01,5.94,28.93,32.51
731,5610,0.071550623,Gibraltar,Straumsvik,GIB,ISL,36.15,-5.33333,64.05,-22.05,2,17.78,7.39,36.43,34.7
3394,53,0.071435427,Corpus Christi,Grundartangi,USA,ISL,27.8,-97.38333,64.35,-21.78333,3,23.82,5.13,12.95,24.33
1070,6311,0.070911871,Ube,Red Dog,JPN,USA,33.93333,131.2,67.58333,-164.05,1,18.15,0.36,33.1,30.12
42,3218,0.070786147,Immingham,Reykjavik,GBR,ISL,53.63333,-0.18333,64.14972,-21.9475,229,9.97,6.52,33.48,34.7
830,4364,0.070416079,Rotterdam,Kirkenes,NLD,NOR,51.9,4.48333,69.73333,30.05,5,11.4,5.23,1.78,16.25
7583,6311,0.070222858,Jingjiang,Red Dog,CHN,USA,32.01667,120.3,67.58333,-164.05,1,17.27,0.36,0,30.12
253,4729,0.069769974,Belfast,Narvik,GBR,NOR,54.6,-5.93333,68.43333,17.43333,2,10.85,3.55,21.04,4.16
42,4364,0.069601619,Immingham,Kirkenes,GBR,NOR,53.63333,-0.18333,69.73333,30.05,3,9.97,5.23,33.48,16.25
3422,1547,0.069476052,Aviles,Little Cornwallis Is.,ESP,CAN,43.58333,-5.93333,75.38333,-96.95,2,15.56,0,35.53,30.24
1314,6311,0.06937365,Shibushi,Red Dog,JPN,USA,31.46667,131.11667,67.58333,-164.05,1,19.71,0.36,34.29,30.12
5771,4364,0.069226104,Port Talbot,Kirkenes,GBR,NOR,51.58333,-3.71667,69.73333,30.05,1,11.66,5.23,14.68,16.25
2230,6311,0.068832353,Yingkou,Red Dog,CHN,USA,40.68333,122.23333,67.58333,-164.05,1,11.17,0.36,13.25,30.12
295,2812,0.067896227,Newport,Kandalaksha,GBR,RUS,51.56667,-2.98333,67.13333,32.43333,3,11.76,3.09,12.48,21.66
4313,6311,0.067828656,Sakaide,Red Dog,JPN,USA,34.33333,133.85,67.58333,-164.05,1,17.18,0.36,32.12,30.12
3983,6311,0.067793304,Dalian,Red Dog,CHN,USA,38.91667,121.68333,67.58333,-164.05,1,12.92,0.36,30.82,30.12
693,374,0.066119336,Porsgrunn,Hammerfall,NOR,NOR,59.13333,9.65,67.41667,15.53333,6,7.63,4.7,8.71,10.27
2753,4729,0.06591114,Isle of Grain,Narvik,GBR,NOR,51.43333,0.7,68.43333,17.43333,1,12.17,3.55,18.23,4.16
1964,5610,0.065569455,Gove,Straumsvik,AUS,ISL,-12.18806,136.6875,64.05,-22.05,3,27.7,7.39,34.06,34.7
1049,4364,0.06555683,Avonmouth,Kirkenes,GBR,NOR,51.5,-2.71667,69.73333,30.05,1,11.74,5.23,34.42,16.25
5808,2548,0.064944778,Stavanger,Akureyri,NOR,ISL,58.96667,5.73333,65.68333,-18.05,8,8.9,4.9,30.8,18.37
830,53,0.064822665,Rotterdam,Grundartangi,NLD,ISL,51.9,4.48333,64.35,-21.78333,34,11.4,5.13,1.78,24.33
4448,4729,0.064629105,Bordeaux,Narvik,FRA,NOR,44.83333,-0.56667,68.43333,17.43333,1,14.91,3.55,0,4.16
4640,4729,0.064606012,Southampton,Narvik,GBR,NOR,50.9,-1.4,68.43333,17.43333,1,12.36,3.55,21.88,4.16
2239,1220,0.063878843,Haugesund,Hafnarfjordur,NOR,ISL,59.41667,5.26667,64.06667,-21.91667,7,9.22,6.52,26.52,34.7
4123,5241,0.063433745,Delfzijl,Murmansk,NLD,RUS,53.33333,6.93333,68.96667,33.08333,6,10.44,3.37,30.76,6.55
4593,6311,0.06291113,Keelung,Red Dog,TWN,USA,25.15,121.73333,67.58333,-164.05,1,25.4,0.36,34.24,30.12
7596,4729,0.06291113,Norfolk(USA),Narvik,USA,NOR,36.85,-76.31667,68.43333,17.43333,1,17.25,3.55,27.56,4.16
4747,5241,0.062764434,Dakar,Murmansk,SEN,RUS,14.68333,-17.41667,68.96667,33.08333,4,26.13,3.37,35.42,6.55
3915,3469,0.062337622,Bilbao,Hammerfest,ESP,NOR,43.31056,-3.02861,70.66667,23.66667,12,14.8,6.16,25.44,34.44
298,5241,0.062074417,Kingston(JAM),Murmansk,JAM,RUS,17.96667,-76.8,68.96667,33.08333,3,27.02,3.37,26.08,6.55
941,4021,0.062034921,Algeciras,Churchill,ESP,CAN,36.11667,-5.43333,58.78333,-94.21667,2,17.78,4.32,36.43,26.33
5065,5241,0.061606387,Londonderry,Murmansk,GBR,RUS,54.98333,-7.31667,68.96667,33.08333,6,10.24,3.37,10.59,6.55
4447,2812,0.061323899,Farsund,Kandalaksha,NOR,RUS,58.1,6.81667,67.13333,32.43333,8,8.86,3.09,16.6,21.66
7701,4021,0.061005499,Newport News,Churchill,USA,CAN,36.96667,-76.41667,58.78333,-94.21667,2,17.08,4.32,27.56,26.33
830,5835,0.060946618,Rotterdam,Advent Bay,NLD,SJM,51.9,4.48333,78.25,15.58333,3,11.4,0.23,1.78,33.73
474,5241,0.060768483,Ingleside,Murmansk,USA,RUS,27.83333,-97.23333,68.96667,33.08333,2,23.22,3.37,34.09,6.55
4703,4729,0.059886536,Iskenderun,Narvik,TUR,NOR,36.6,36.16667,68.43333,17.43333,1,22.67,3.55,39.14,4.16
369,4021,0.058726293,Montreal,Churchill,CAN,CAN,45.5,-73.55,58.78333,-94.21667,2,8.54,4.32,0,26.33
8220,4488,0.057734207,Taicang,Kodiak,CHN,USA,31.45,121.08333,57.78333,-152.4,2,17.64,6.33,28.69,32.43
3164,6311,0.05771518,Hong Kong,Red Dog,CHN,USA,22.3,114.16667,67.58333,-164.05,1,24.45,0.36,33.05,30.12
298,53,0.05744642,Kingston(JAM),Grundartangi,JAM,ISL,17.96667,-76.8,64.35,-21.78333,3,27.02,5.13,26.08,24.33
2784,5241,0.056785072,Fawley,Murmansk,GBR,RUS,50.81667,-1.33333,68.96667,33.08333,15,12.32,3.37,35.06,6.55
5268,4021,0.056512708,Rouen,Churchill,FRA,CAN,49.48333,1.08333,58.78333,-94.21667,2,12.32,4.32,0,26.33
5363,53,0.056255769,Klaipeda,Grundartangi,LTU,ISL,55.71667,21.13333,64.35,-21.78333,5,9.09,5.13,6.66,24.33
3278,5241,0.056131997,Holyhead,Murmansk,GBR,RUS,53.31667,-4.61667,68.96667,33.08333,2,10.69,3.37,33.98,6.55
6424,5241,0.056129337,Borg Hbr.,Murmansk,NOR,RUS,59.2,10.95,68.96667,33.08333,2,8.16,3.37,27.36,6.55
4876,2812,0.055781651,Police,Kandalaksha,POL,RUS,53.55,14.6,67.13333,32.43333,2,10.69,3.09,7.8,21.66
2539,3655,0.055596266,Tomakomai,Afognak,JPN,USA,42.63333,141.63333,58,-152.83333,2,9.2,6.4,33.18,32.42
843,3141,0.055317075,Amsterdam,Barentsburg,NLD,SJM,52.36667,4.9,78.08333,14.21667,2,11.22,1.7,9.95,33.98
681,5241,0.054975151,Kristiansand,Murmansk,NOR,RUS,58.15,8,68.96667,33.08333,4,8.79,3.37,30.89,6.55
1868,5241,0.054536326,Lorient,Murmansk,FRA,RUS,47.75,-3.36667,68.96667,33.08333,4,13.66,3.37,14.68,6.55
5146,6311,0.054531916,Ulsan,Red Dog,KOR,USA,35.48333,129.4,67.58333,-164.05,2,15.94,0.36,33.67,30.12
5345,6311,0.053917586,Akita,Red Dog,JPN,USA,39.75,140.06667,67.58333,-164.05,1,13.09,0.36,33.33,30.12
1802,5241,0.053760975,Paramaribo,Murmansk,SUR,RUS,5.83333,-55.16667,68.96667,33.08333,2,27.58,3.37,11.27,6.55
8868,5241,0.053562881,Fazendinha,Murmansk,BRA,RUS,0.06667,-51.11667,68.96667,33.08333,1,27.54,3.37,9.78,6.55
5828,6311,0.052954713,Xingang,Red Dog,CHN,USA,38.98333,117.75,67.58333,-164.05,1,15.3,0.36,28.98,30.12
843,5835,0.05274641,Amsterdam,Advent Bay,NLD,SJM,52.36667,4.9,78.25,15.58333,2,11.22,0.23,9.95,33.73
2111,6311,0.052635135,Guam,Red Dog,GUM,USA,13.4441,144.7936,67.58333,-164.05,1,28.746,0.36,34.446,30.12
854,4021,0.052574699,Baltimore,Churchill,USA,CAN,39.28333,-76.58333,58.78333,-94.21667,2,15.72,4.32,11.85,26.33
4774,5241,0.05211186,Venice,Murmansk,ITA,RUS,45.43333,12.33333,68.96667,33.08333,1,15.83,3.37,34.53,6.55
3542,2812,0.052077649,Husnes,Kandalaksha,NOR,RUS,59.86667,5.76667,67.13333,32.43333,2,7.46,3.09,5.42,21.66
3283,6311,0.051305354,Lanshan,Red Dog,CHN,USA,35.08333,119.35,67.58333,-164.05,1,15.34,0.36,31.78,30.12
2483,5241,0.051246565,Drammen,Murmansk,NOR,RUS,59.73333,10.23333,68.96667,33.08333,1,7.22,3.37,27.23,6.55
1428,53,0.051023328,Seven Islands,Grundartangi,CAN,ISL,50.1,-66.38333,64.35,-21.78333,2,4.66,5.13,30.32,24.33
3880,2812,0.051020358,Bremen,Kandalaksha,DEU,RUS,53.08333,8.78333,67.13333,32.43333,2,10.94,3.09,27.33,21.66
4059,4364,0.05097975,Corunna,Kirkenes,ESP,NOR,43.38333,-8.36667,69.73333,30.05,1,15.94,5.23,35.59,16.25
2298,374,0.050626993,Hartlepool,Hammerfall,GBR,NOR,54.7,-1.2,67.41667,15.53333,8,9.6,4.7,34.48,10.27
5584,53,0.050471633,Orkanger,Grundartangi,NOR,ISL,63.31667,9.85,64.35,-21.78333,9,6.07,5.13,3.66,24.33
3257,1220,0.050298639,Tallinn,Hafnarfjordur,EST,ISL,59.45,24.75,64.06667,-21.91667,12,7.27,6.52,5.81,34.7
5808,2654,0.050118311,Stavanger,Reydharfjordur,NOR,ISL,58.96667,5.73333,65.0333,-14.2167,5,8.9,6.015,30.8,34.471
693,5835,0.049843989,Porsgrunn,Advent Bay,NOR,SJM,59.13333,9.65,78.25,15.58333,2,7.63,0.23,8.71,33.73
2823,4729,0.049147603,Aarhus,Narvik,DNK,NOR,56.15,10.21667,68.43333,17.43333,1,9.62,3.55,20.52,4.16
4247,5241,0.048871473,Lisbon,Murmansk,PRT,RUS,38.73333,-9.11667,68.96667,33.08333,3,18.95,3.37,15.35,6.55
4244,5082,0.048760578,Brevik,Tromso,NOR,NOR,59.05,9.71667,69.65,18.96667,3,7.76,4.14,15.83,12.35
2823,2812,0.048721133,Aarhus,Kandalaksha,DNK,RUS,56.15,10.21667,67.13333,32.43333,2,9.62,3.09,20.52,21.66
2385,5241,0.048655318,Antalya,Murmansk,TUR,RUS,36.83333,30.61667,68.96667,33.08333,4,18.06,3.37,39.1,6.55
576,7939,0.047955511,Antwerp,Vitino,BEL,RUS,51.24472,4.41139,66.9,32.33333,7,11.97,2.98,0.31,21.66
3766,4729,0.04789672,Brest,Narvik,FRA,NOR,48.38333,-4.48333,68.43333,17.43333,1,13.07,3.55,23.54,4.16
4940,4729,0.047618053,Santander,Narvik,ESP,NOR,43.46667,-3.76667,68.43333,17.43333,1,15.84,3.55,35.45,4.16
4303,3655,0.047331234,Incheon,Afognak,KOR,USA,37.46667,126.6,58,-152.83333,2,12.07,6.4,31.2,32.42
4534,2812,0.047237002,Dordrecht,Kandalaksha,NLD,RUS,51.8,4.65,67.13333,32.43333,2,11.4,3.09,0.26,21.66
5295,53,0.047188167,Busan,Grundartangi,KOR,ISL,35.1,129.06667,64.35,-21.78333,3,16.45,5.13,33.56,24.33
3775,2812,0.04711432,Bergen,Kandalaksha,NOR,RUS,60.4,5.31667,67.13333,32.43333,4,9,3.09,8.32,21.66
693,4729,0.046980769,Porsgrunn,Narvik,NOR,NOR,59.13333,9.65,68.43333,17.43333,2,7.63,3.55,8.71,4.16
2762,3218,0.046901679,Aalborg,Reykjavik,DNK,ISL,57.05,9.91667,64.14972,-21.9475,54,9.57,6.52,27.65,34.7
576,5835,0.04661702,Antwerp,Advent Bay,BEL,SJM,51.24472,4.41139,78.25,15.58333,2,11.97,0.23,0.31,33.73
830,374,0.046520915,Rotterdam,Hammerfall,NLD,NOR,51.9,4.48333,67.41667,15.53333,6,11.4,4.7,1.78,10.27
2239,2548,0.046488408,Haugesund,Akureyri,NOR,ISL,59.41667,5.26667,65.68333,-18.05,5,9.22,4.9,26.52,18.37
2842,6311,0.046323096,Yokohama,Red Dog,JPN,USA,35.45,139.66667,67.58333,-164.05,1,17.64,0.36,22.49,30.12
2375,4729,0.046323096,Guangzhou,Narvik,CHN,NOR,23.1,113.23333,68.43333,17.43333,1,23.95,3.55,1.45,4.16
5295,2272,0.046300017,Busan,Nome,KOR,USA,35.1,129.06667,64.51667,-165.41667,2,16.45,1.37,33.56,29.75
5775,6311,0.046082658,Pohang,Red Dog,KOR,USA,36.03333,129.43333,67.58333,-164.05,1,15.46,0.36,33.73,30.12
1159,6311,0.046082658,Hososhima,Red Dog,JPN,USA,32.45,131.66667,67.58333,-164.05,1,17.85,0.36,34.3,30.12
4008,5610,0.046012584,Durban,Straumsvik,ZAF,ISL,-29.86667,31.03333,64.05,-22.05,1,23.67,7.39,35.29,34.7
2388,5610,0.046012584,Las Palmas,Straumsvik,CNI,ISL,28.13306,-15.43194,64.05,-22.05,1,20.5,7.39,36.64,34.7
3124,3218,0.046009847,Lerwick,Reykjavik,GBR,ISL,60.15,-1.13333,64.14972,-21.9475,23,9.54,6.52,35.22,34.7
2856,3469,0.045904483,Cove Point,Hammerfest,USA,NOR,38.38333,-76.38333,70.66667,23.66667,7,14.47,6.16,15.72,34.44
846,5241,0.045731451,Trombetas,Murmansk,BRA,RUS,-1.46667,-56.38333,68.96667,33.08333,1,27.86,3.37,0,6.55
2594,7939,0.045522326,Philadelphia,Vitino,USA,RUS,39.9,-75.13333,66.9,32.33333,2,14.18,2.98,0,21.66
5025,374,0.045239438,Emden,Hammerfall,DEU,NOR,53.35,7.18333,67.41667,15.53333,3,10.93,4.7,23.26,10.27
2101,4021,0.045165387,Barcelona,Churchill,ESP,CAN,41.35,2.16667,58.78333,-94.21667,2,17.24,4.32,37.85,26.33
4572,5241,0.044982932,New York,Murmansk,USA,RUS,40.7,-74.01667,68.96667,33.08333,22,14.04,3.37,12.04,6.55
2979,53,0.044878762,Port Esquivel,Grundartangi,JAM,ISL,17.88333,-77.13333,64.35,-21.78333,2,27.25,5.13,35.75,24.33
4665,4729,0.044806923,Gabes,Narvik,TUN,NOR,33.95,10.06667,68.43333,17.43333,1,20.27,3.55,37.93,4.16
1988,5082,0.044678048,Oslo,Tromso,NOR,NOR,59.9,10.71667,69.65,18.96667,21,7.37,4.14,27.23,12.35
8092,2654,0.044602732,Santa Cruz de Tenerife,Reydharfjordur,CNI,ISL,28.48333,-16.23333,65.0333,-14.2167,1,20.72,6.015,36.75,34.471
1503,53,0.044573899,Charleston,Grundartangi,USA,ISL,32.78333,-79.93333,64.35,-21.78333,2,20.78,5.13,20.09,24.33
2935,2812,0.044514666,Liverpool,Kandalaksha,GBR,RUS,53.41667,-3,67.13333,32.43333,2,11.59,3.09,18.01,21.66
1304,4021,0.044505564,Szczecin,Churchill,POL,CAN,53.41667,14.55,58.78333,-94.21667,1,10.61,4.32,7.8,26.33
2581,4729,0.043992468,Istanbul,Narvik,TUR,NOR,41,28.96667,68.43333,17.43333,1,15.94,3.55,27.88,4.16
474,1220,0.043777902,Ingleside,Hafnarfjordur,USA,ISL,27.83333,-97.23333,64.06667,-21.91667,2,23.22,6.52,34.09,34.7
835,3371,0.04375201,Nordenham,Nanisivik,DEU,CAN,53.48333,8.48333,73.06667,-84.55,1,10.84,0,27.33,7.54
835,1547,0.04375201,Nordenham,Little Cornwallis Is.,DEU,CAN,53.48333,8.48333,75.38333,-96.95,1,10.84,0,27.33,30.24
2992,3371,0.04375201,Abidjan,Nanisivik,CIV,CAN,5.3,-4,73.06667,-84.55,1,27.09,0,18.37,7.54
3381,1547,0.04375201,New Orleans,Little Cornwallis Is.,USA,CAN,29.96667,-90.08333,75.38333,-96.95,1,22.26,0,0,30.24
3394,1547,0.04375201,Corpus Christi,Little Cornwallis Is.,USA,CAN,27.8,-97.38333,75.38333,-96.95,1,23.82,0,12.95,30.24
4647,5241,0.04361274,Huelva,Murmansk,ESP,RUS,37.26667,-6.91667,68.96667,33.08333,2,20.14,3.37,22.1,6.55
2101,3469,0.043405651,Barcelona,Hammerfest,ESP,NOR,41.35,2.16667,70.66667,23.66667,7,17.24,6.16,37.85,34.44
253,2812,0.043196875,Belfast,Kandalaksha,GBR,RUS,54.6,-5.93333,67.13333,32.43333,2,10.85,3.09,21.04,21.66
298,4729,0.043179551,Kingston(JAM),Narvik,JAM,NOR,17.96667,-76.8,68.43333,17.43333,1,27.02,3.55,26.08,4.16
6424,4021,0.042955715,Borg Hbr.,Churchill,NOR,CAN,59.2,10.95,58.78333,-94.21667,1,8.16,4.32,27.36,26.33
3346,6311,0.042955715,Matsushima,Red Dog,JPN,USA,32.93333,129.6,67.58333,-164.05,1,20.42,0.36,34.1,30.12
6494,4729,0.042955715,Velsen,Narvik,NLD,NOR,52.46667,4.63333,68.43333,17.43333,1,11.23,3.55,17.3,4.16
2993,3371,0.042885662,Hamburg,Nanisivik,DEU,CAN,53.55,9.96667,73.06667,-84.55,1,10.61,0,25.09,7.54
6360,6311,0.042838134,Tanjung Bara,Red Dog,IDN,USA,0.53333,117.63333,67.58333,-164.05,1,28.29,0.36,33.34,30.12
1781,3218,0.042654597,Cape Town,Reykjavik,ZAF,ISL,-33.91667,18.43333,64.14972,-21.9475,1,15.85,6.52,35.2,34.7
2539,6311,0.042654597,Tomakomai,Red Dog,JPN,USA,42.63333,141.63333,67.58333,-164.05,1,9.2,0.36,33.18,30.12
1732,4729,0.042634596,Everingen,Narvik,NLD,NOR,51.4633,3.6739,68.43333,17.43333,3,12.077,3.55,32.32,4.16
1140,3469,0.042202396,Montoir,Hammerfest,FRA,NOR,47.33333,-2.13333,70.66667,23.66667,5,13.9,6.16,13.23,34.44
5961,6311,0.041959264,Kanda,Red Dog,JPN,USA,33.8,131,67.58333,-164.05,1,18.15,0.36,33.1,30.12
5268,4729,0.041954452,Rouen,Narvik,FRA,NOR,49.48333,1.08333,68.43333,17.43333,1,12.32,3.55,0,4.16
4246,1835,0.041954452,Flushing,Kjopsvik,NLD,NOR,51.45,3.58333,68.08333,16.38333,1,12.05,6.91,32.96,14.7
2935,1835,0.041954452,Liverpool,Kjopsvik,GBR,NOR,53.41667,-3,68.08333,16.38333,1,11.59,6.91,18.01,14.7
2884,4021,0.041927171,St. Michael's,Churchill,PRT,CAN,37.73333,-25.66667,58.78333,-94.21667,1,19.04,4.32,36.15,26.33
3052,1835,0.041855386,Aughinish Is.,Kjopsvik,IRL,NOR,52.63333,-9.05,68.08333,16.38333,1,11.76,6.91,7.64,14.7
5268,1835,0.041855386,Rouen,Kjopsvik,FRA,NOR,49.48333,1.08333,68.08333,16.38333,1,12.32,6.91,0,14.7
2762,1835,0.041855386,Aalborg,Kjopsvik,DNK,NOR,57.05,9.91667,68.08333,16.38333,1,9.57,6.91,27.65,14.7
253,4021,0.041855386,Belfast,Churchill,GBR,CAN,54.6,-5.93333,58.78333,-94.21667,1,10.85,4.32,21.04,26.33
1428,4021,0.041855386,Seven Islands,Churchill,CAN,CAN,50.1,-66.38333,58.78333,-94.21667,1,4.66,4.32,30.32,26.33
4646,4729,0.041855386,Dublin,Narvik,IRL,NOR,53.35,-6.21667,68.43333,17.43333,1,10.78,3.55,34.28,4.16
5894,4021,0.041855386,Quebec,Churchill,CAN,CAN,46.81667,-71.2,58.78333,-94.21667,1,6.78,4.32,0,26.33
3394,4021,0.041855386,Corpus Christi,Churchill,USA,CAN,27.8,-97.38333,58.78333,-94.21667,1,23.82,4.32,12.95,26.33
843,4021,0.041855386,Amsterdam,Churchill,NLD,CAN,52.36667,4.9,58.78333,-94.21667,1,11.22,4.32,9.95,26.33
3370,4021,0.041855386,Veracruz,Churchill,MEX,CAN,19.2,-96.13333,58.78333,-94.21667,1,26.33,4.32,35.75,26.33
3610,5241,0.041710068,Santos,Murmansk,BRA,RUS,-23.93333,-46.33333,68.96667,33.08333,2,23.39,3.37,18.52,6.55
4647,1835,0.041204091,Huelva,Kjopsvik,ESP,NOR,37.26667,-6.91667,68.08333,16.38333,1,20.14,6.91,22.1,14.7
5295,6311,0.041172318,Busan,Red Dog,KOR,USA,35.1,129.06667,67.58333,-164.05,1,16.45,0.36,33.56,30.12
4529,4729,0.040170587,Moerdijk,Narvik,NLD,NOR,51.7,4.61667,68.43333,17.43333,1,11.62,3.55,1.65,4.16
3724,5241,0.040102091,Taranto,Murmansk,ITA,RUS,40.45,17.2,68.96667,33.08333,1,18.64,3.37,38.22,6.55
731,3469,0.040061808,Gibraltar,Hammerfest,GIB,NOR,36.15,-5.33333,70.66667,23.66667,8,17.78,6.16,36.43,34.44
1229,1547,0.039588456,Kokkola,Little Cornwallis Is.,FIN,CAN,63.83333,23.13333,75.38333,-96.95,1,5.01,0,5,30.24
4504,4729,0.039544582,Boulogne,Narvik,FRA,NOR,50.73333,1.61667,68.43333,17.43333,1,11.83,3.55,34.72,4.16
5135,4021,0.039417918,Gdynia,Churchill,POL,CAN,54.53333,18.55,58.78333,-94.21667,1,8.89,4.32,7.52,26.33
4504,5241,0.038909694,Boulogne,Murmansk,FRA,RUS,50.73333,1.61667,68.96667,33.08333,1,11.83,3.37,34.72,6.55
2531,4729,0.038789506,Esbjerg,Narvik,DNK,NOR,55.46667,8.43333,68.43333,17.43333,1,9.84,3.55,30.65,4.16
2388,4729,0.038661913,Las Palmas,Narvik,CNI,NOR,28.13306,-15.43194,68.43333,17.43333,1,20.5,3.55,36.64,4.16
4492,4729,0.038637391,London,Narvik,GBR,NOR,51.5,-0.06667,68.43333,17.43333,1,12.22,3.55,2.15,4.16
3898,5494,0.038239489,Port Angeles,Dutch Hbr.,USA,USA,48.13333,-123.41667,53.9,-166.53333,7,10.57,5.94,28.51,32.51
8152,5610,0.038098302,Ponta Delgada(AZO),Straumsvik,PRT,ISL,37.73333,-25.66667,64.05,-22.05,1,19.04,7.39,36.15,34.7
1165,5241,0.03797676,Singapore,Murmansk,SGP,RUS,1.26667,103.83333,68.96667,33.08333,2,27.37,3.37,31.85,6.55
6075,4729,0.037823237,Sepetiba Terminal,Narvik,BRA,NOR,-23.0103,-44.0333,68.43333,17.43333,1,26.317,3.55,36.845,4.16
2994,6311,0.037725581,Tokuyama,Red Dog,JPN,USA,34,131.8,67.58333,-164.05,1,15.94,0.36,32.62,30.12
4447,5082,0.037645971,Farsund,Tromso,NOR,NOR,58.1,6.81667,69.65,18.96667,3,8.86,4.14,16.6,12.35
158,5241,0.037122397,Burntisland,Murmansk,GBR,RUS,56.05,-3.23333,68.96667,33.08333,1,10.19,3.37,25.2,6.55
3915,4729,0.037122397,Bilbao,Narvik,ESP,NOR,43.31056,-3.02861,68.43333,17.43333,1,14.8,3.55,25.44,4.16
1697,5241,0.037063348,Bremerhaven,Murmansk,DEU,RUS,53.55,8.58333,68.96667,33.08333,10,10.74,3.37,27.33,6.55
